13834,Final Velocity,7330,16,NULL,10,2018-01-19 07:30:00.000,3.073581,NULL,1,0,NULL
13835,Final Velocity,7331,16,NULL,10,2018-01-19 07:30:00.000,2.537035,NULL,1,0,NULL
13836,Final Velocity,7332,16,NULL,10,2018-01-19 07:00:00.000,0.8934426,NULL,1,0,NULL
13837,Final Velocity,7333,16,NULL,10,2018-01-19 07:15:00.000,2.421265,NULL,1,0,NULL
13838,Final Velocity,7334,16,NULL,10,2018-01-19 07:30:00.000,2.115818,NULL,1,0,NULL
13868,Final Velocity,6969,16,NULL,10,2018-01-19 07:45:00.000,0.9224396,NULL,1,0,NULL
13871,Final Velocity,7348,16,NULL,10,2018-01-19 07:30:00.000,3.610554,NULL,1,0,NULL
13872,Final Velocity,7537,16,NULL,10,2018-01-19 07:15:00.000,1.444,NULL,1,0,NULL
14100,QAQC Delta Final Flow,7325,28,NULL,10,2018-01-19 07:15:00.000,0.03212792,NULL,1,0,NULL
14105,QAQC Delta Final Flow,7329,28,NULL,10,2018-01-19 06:45:00.000,0.2847672,NULL,1,0,NULL
14106,QAQC Delta Final Flow,7330,28,NULL,10,2018-01-19 07:30:00.000,0.1826489,NULL,1,0,NULL
14107,QAQC Delta Final Flow,7331,28,NULL,10,2018-01-19 07:30:00.000,0.06952835,NULL,1,0,NULL
14108,QAQC Delta Final Flow,7332,28,NULL,10,2018-01-19 07:00:00.000,0.01282771,NULL,1,0,NULL
14109,QAQC Delta Final Flow,7333,28,NULL,10,2018-01-19 07:15:00.000,0.0877862,NULL,1,0,NULL
14110,QAQC Delta Final Flow,6436,28,NULL,10,2018-01-19 07:30:00.000,0.1854577,NULL,1,0,NULL
14111,QAQC Delta Final Flow,7334,28,NULL,10,2018-01-19 07:30:00.000,0.1352235,NULL,1,0,NULL
14148,QAQC Delta Final FLow,6969,28,NULL,10,2018-01-19 07:30:00.000,0.07696417,NULL,1,0,NULL
14153,QAQC Delta Final FLow,7348,28,NULL,10,2018-01-19 07:30:00.000,1.31034,NULL,1,0,NULL
14154,QAQC Delta Final FLow,7537,28,NULL,10,2018-01-19 07:15:00.000,0.01438975,NULL,1,0,NULL
14286,QAQC Delta T,7325,41,NULL,10,2018-01-19 07:15:00.000,1800,NULL,1,0,NULL
14291,QAQC Delta T,7329,41,NULL,10,2018-01-19 06:45:00.000,900,NULL,1,0,NULL
14292,QAQC Delta T,7330,41,NULL,10,2018-01-19 07:30:00.000,900,NULL,1,0,NULL
14293,QAQC Delta T,7331,41,NULL,10,2018-01-19 07:30:00.000,2700,NULL,1,0,NULL
14294,QAQC Delta T,7332,41,NULL,10,2018-01-19 07:00:00.000,900,NULL,1,0,NULL
14295,QAQC Delta T,7333,41,NULL,10,2018-01-19 07:15:00.000,900,NULL,1,0,NULL
14296,QAQC Delta T,6436,41,NULL,10,2018-01-19 07:30:00.000,900,NULL,1,0,NULL
14297,QAQC Delta T,7334,41,NULL,10,2018-01-19 07:30:00.000,900,NULL,1,0,NULL
14334,QAQC Delta T,6969,41,NULL,10,2018-01-19 07:30:00.000,900,NULL,1,0,NULL
14339,QAQC Delta T,7348,41,NULL,10,2018-01-19 07:30:00.000,2700,NULL,1,0,NULL
14340,QAQC Delta T,7537,41,NULL,10,2018-01-19 07:15:00.000,900,NULL,1,0,NULL
14472,Surcharge Hours,7325,43,NULL,10,2018-01-19 07:15:00.000,0,NULL,1,0,NULL
14477,Surcharge Hours,7329,43,NULL,10,2018-01-19 06:45:00.000,0,NULL,1,0,NULL
14478,Surcharge Hours,7330,43,NULL,10,2018-01-19 07:30:00.000,0,NULL,1,0,NULL
14479,Surcharge Hours,7331,43,NULL,10,2018-01-19 07:30:00.000,0,NULL,1,0,NULL
14480,Surcharge Hours,7332,43,NULL,10,2018-01-19 07:00:00.000,0,NULL,1,0,NULL
14481,Surcharge Hours,7333,43,NULL,10,2018-01-19 07:15:00.000,0,NULL,1,0,NULL
